image_path,variant,count,class,landmarks
/app/alphabet/images/d/hand1_d_dif_seg_4_cropped.jpeg,orig,1696,d,"[{'x': 0.4314291477203369, 'y': 0.8281346559524536, 'z': 2.329686026314448e-07}, {'x': 0.5838273167610168, 'y': 0.7633432149887085, 'z': -0.08870454132556915}, {'x': 0.6864287257194519, 'y': 0.6301543712615967, 'z': -0.12305162847042084}, {'x': 0.6473717093467712, 'y': 0.4874505400657654, 'z': -0.15481416881084442}, {'x': 0.5151299834251404, 'y': 0.4314149022102356, 'z': -0.1875230371952057}, {'x': 0.6142830848693848, 'y': 0.4235900640487671, 'z': -0.032765571027994156}, {'x': 0.6062712669372559, 'y': 0.2428421527147293, 'z': -0.06169097125530243}, {'x': 0.5831857323646545, 'y': 0.12694382667541504, 'z': -0.08338872343301773}, {'x': 0.5590035915374756, 'y': 0.04299059510231018, 'z': -0.10245168954133987}, {'x': 0.5075644254684448, 'y': 0.4156301021575928, 'z': -0.02311926707625389}, {'x': 0.5018004179000854, 'y': 0.23596790432929993, 'z': -0.07504384964704514}, {'x': 0.48887643218040466, 'y': 0.3158247470855713, 'z': -0.09719005227088928}, {'x': 0.49477171897888184, 'y': 0.38934561610221863, 'z': -0.09437210112810135}, {'x': 0.4129267632961273, 'y': 0.43096923828125, 'z': -0.02293306402862072}, {'x': 0.3907521963119507, 'y': 0.2559267580509186, 'z': -0.07794211804866791}, {'x': 0.39674222469329834, 'y': 0.3276788592338562, 'z': -0.08151634782552719}, {'x': 0.41097766160964966, 'y': 0.42566153407096863, 'z': -0.06599818915128708}, {'x': 0.31457623839378357, 'y': 0.4817063510417938, 'z': -0.0313941165804863}, {'x': 0.2959479093551636, 'y': 0.33750638365745544, 'z': -0.07830263674259186}, {'x': 0.3208170235157013, 'y': 0.36334705352783203, 'z': -0.07848690450191498}, {'x': 0.34938424825668335, 'y': 0.44684261083602905, 'z': -0.06518875062465668}]"
/app/alphabet/images/d/hand1_d_dif_seg_5_cropped.jpeg,orig,1697,d,"[{'x': 0.4363759160041809, 'y': 0.799558699131012, 'z': 9.451198934584681e-08}, {'x': 0.5851402878761292, 'y': 0.7509338855743408, 'z': -0.09749627113342285}, {'x': 0.6785683035850525, 'y': 0.6074393391609192, 'z': -0.12562942504882812}, {'x': 0.6118670701980591, 'y': 0.47191816568374634, 'z': -0.14610634744167328}, {'x': 0.4893129765987396, 'y': 0.4198785424232483, 'z': -0.16572916507720947}, {'x': 0.6282624006271362, 'y': 0.418780654668808, 'z': -0.04611656814813614}, {'x': 0.6222690939903259, 'y': 0.24171312153339386, 'z': -0.07755208015441895}, {'x': 0.5987222194671631, 'y': 0.1278551071882248, 'z': -0.10329028964042664}, {'x': 0.5813892483711243, 'y': 0.03839948773384094, 'z': -0.12742474675178528}, {'x': 0.5204451084136963, 'y': 0.40366655588150024, 'z': -0.03196866810321808}, {'x': 0.5117608904838562, 'y': 0.22468478977680206, 'z': -0.09780561178922653}, {'x': 0.48751553893089294, 'y': 0.28421738743782043, 'z': -0.13640202581882477}, {'x': 0.48620930314064026, 'y': 0.36644667387008667, 'z': -0.14448268711566925}, {'x': 0.4233968257904053, 'y': 0.41733068227767944, 'z': -0.026427948847413063}, {'x': 0.40158531069755554, 'y': 0.25138059258461, 'z': -0.0958237275481224}, {'x': 0.397294819355011, 'y': 0.3101138472557068, 'z': -0.11844800412654877}, {'x': 0.40669190883636475, 'y': 0.4021663963794708, 'z': -0.1133703738451004}, {'x': 0.32930994033813477, 'y': 0.4587381184101105, 'z': -0.028878651559352875}, {'x': 0.2995913624763489, 'y': 0.32469701766967773, 'z': -0.08616273105144501}, {'x': 0.3162432610988617, 'y': 0.34655338525772095, 'z': -0.09914980828762054}, {'x': 0.34049490094184875, 'y': 0.4234963357448578, 'z': -0.09428597241640091}]"
/app/alphabet/images/d/hand2_d_dif_seg_1_cropped.jpeg,orig,1698,d,"[{'x': 0.4689355194568634, 'y': 0.8264699578285217, 'z': -3.933892500640468e-08}, {'x': 0.6124998927116394, 'y': 0.7486487627029419, 'z': -0.07254449278116226}, {'x': 0.6893607974052429, 'y': 0.6073085069656372, 'z': -0.09207876771688461}, {'x': 0.6315353512763977, 'y': 0.48652100563049316, 'z': -0.11161026358604431}, {'x': 0.5137242078781128, 'y': 0.4412606656551361, 'z': -0.13135340809822083}, {'x': 0.6207898855209351, 'y': 0.407245010137558, 'z': -0.006410819478332996}, {'x': 0.6123064160346985, 'y': 0.23357878625392914, 'z': -0.031183362007141113}, {'x': 0.5950291156768799, 'y': 0.12994971871376038, 'z': -0.053913556039333344}, {'x': 0.5792004466056824, 'y': 0.045710206031799316, 'z': -0.07648873329162598}, {'x': 0.511090099811554, 'y': 0.405187726020813, 'z': -0.004292248282581568}, {'x': 0.4992367625236511, 'y': 0.24330100417137146, 'z': -0.06473841518163681}, {'x': 0.4940464198589325, 'y': 0.3362538516521454, 'z': -0.09793068468570709}, {'x': 0.5024482607841492, 'y': 0.4191758334636688, 'z': -0.10269435495138168}, {'x': 0.41443634033203125, 'y': 0.4328613877296448, 'z': -0.011053784750401974}, {'x': 0.3859582841396332, 'y': 0.2832643389701843, 'z': -0.07352961599826813}, {'x': 0.3992495834827423, 'y': 0.36466896533966064, 'z': -0.08692203462123871}, {'x': 0.413247287273407, 'y': 0.45628097653388977, 'z': -0.07735215872526169}, {'x': 0.31987184286117554, 'y': 0.4875710606575012, 'z': -0.02470201626420021}, {'x': 0.28823623061180115, 'y': 0.3599511682987213, 'z': -0.07115969061851501}, {'x': 0.3130846619606018, 'y': 0.39574524760246277, 'z': -0.0746326595544815}, {'x': 0.3385887145996094, 'y': 0.46849027276039124, 'z': -0.06618500500917435}]"
/app/alphabet/images/d/hand2_d_bot_seg_3_cropped.jpeg,orig,1699,d,"[{'x': 0.4676358997821808, 'y': 0.8382284641265869, 'z': -8.946994256575636e-08}, {'x': 0.6149090528488159, 'y': 0.7435656189918518, 'z': -0.07128414511680603}, {'x': 0.6932641863822937, 'y': 0.5767170786857605, 'z': -0.09413760900497437}, {'x': 0.6313371062278748, 'y': 0.44478973746299744, 'z': -0.11725054681301117}, {'x': 0.5038508176803589, 'y': 0.4390276074409485, 'z': -0.13975390791893005}, {'x': 0.5837249159812927, 'y': 0.3926648795604706, 'z': -0.00804296787828207}, {'x': 0.5584969520568848, 'y': 0.22587411105632782, 'z': -0.03634648025035858}, {'x': 0.5349384546279907, 'y': 0.12737777829170227, 'z': -0.057715389877557755}, {'x': 0.5089575052261353, 'y': 0.043613970279693604, 'z': -0.07858093082904816}, {'x': 0.4841116964817047, 'y': 0.39945948123931885, 'z': -0.007991611957550049}, {'x': 0.47631603479385376, 'y': 0.2403031438589096, 'z': -0.08035623282194138}, {'x': 0.5171946883201599, 'y': 0.3346490263938904, 'z': -0.10927382856607437}, {'x': 0.5372459888458252, 'y': 0.4223811626434326, 'z': -0.1061759814620018}, {'x': 0.3970535397529602, 'y': 0.42959457635879517, 'z': -0.016360966488718987}, {'x': 0.3736880421638489, 'y': 0.29136624932289124, 'z': -0.09208863228559494}, {'x': 0.425809383392334, 'y': 0.37707746028900146, 'z': -0.09562685340642929}, {'x': 0.4482845067977905, 'y': 0.4735264778137207, 'z': -0.0736800879240036}, {'x': 0.3063122630119324, 'y': 0.47977912425994873, 'z': -0.03158849477767944}, {'x': 0.2860702574253082, 'y': 0.35955774784088135, 'z': -0.08542638272047043}, {'x': 0.34038859605789185, 'y': 0.40133893489837646, 'z': -0.08222424238920212}, {'x': 0.3726455569267273, 'y': 0.4768702983856201, 'z': -0.06570891290903091}]"
/app/alphabet/images/d/hand3_d_dif_seg_4_cropped.jpeg,orig,1700,d,"[{'x': 0.4343915581703186, 'y': 0.8523147106170654, 'z': -2.5452155938410215e-08}, {'x': 0.6083149909973145, 'y': 0.7834027409553528, 'z': -0.047872696071863174}, {'x': 0.7113627195358276, 'y': 0.6463167667388916, 'z': -0.07231394946575165}, {'x': 0.702661395072937, 'y': 0.492698073387146, 'z': -0.1013462170958519}, {'x': 0.5577831268310547, 'y': 0.5043185949325562, 'z': -0.13577315211296082}, {'x': 0.6079363226890564, 'y': 0.42638322710990906, 'z': -0.02363050915300846}, {'x': 0.606253981590271, 'y': 0.23967260122299194, 'z': -0.05490395054221153}, {'x': 0.6095075607299805, 'y': 0.12629824876785278, 'z': -0.08090554177761078}, {'x': 0.597259521484375, 'y': 0.036212652921676636, 'z': -0.10442285239696503}, {'x': 0.5065205693244934, 'y': 0.4241170585155487, 'z': -0.03431115671992302}, {'x': 0.5257185101509094, 'y': 0.27132487297058105, 'z': -0.08523763716220856}, {'x': 0.559680700302124, 'y': 0.3946537971496582, 'z': -0.09170179069042206}, {'x': 0.5615525841712952, 'y': 0.47727900743484497, 'z': -0.07969631999731064}, {'x': 0.41488543152809143, 'y': 0.44331759214401245, 'z': -0.05011685565114021}, {'x': 0.40302368998527527, 'y': 0.28163325786590576, 'z': -0.10834765434265137}, {'x': 0.46194639801979065, 'y': 0.3920503258705139, 'z': -0.08336149901151657}, {'x': 0.4729602634906769, 'y': 0.49219247698783875, 'z': -0.04932515695691109}, {'x': 0.31348952651023865, 'y': 0.49763602018356323, 'z': -0.0708773136138916}, {'x': 0.31558316946029663, 'y': 0.34239742159843445, 'z': -0.11858721822500229}, {'x': 0.3774797022342682, 'y': 0.39934033155441284, 'z': -0.09176579117774963}, {'x': 0.3988664150238037, 'y': 0.4874626398086548, 'z': -0.0600024051964283}]"
/app/alphabet/images/d/hand1_d_dif_seg_2_cropped.jpeg,orig,1701,d,"[{'x': 0.4292960464954376, 'y': 0.809785783290863, 'z': 1.2851059238982998e-07}, {'x': 0.5850829482078552, 'y': 0.7644034028053284, 'z': -0.09708103537559509}, {'x': 0.6923751831054688, 'y': 0.6204512119293213, 'z': -0.12717367708683014}, {'x': 0.6438957452774048, 'y': 0.4823923110961914, 'z': -0.1519845724105835}, {'x': 0.5177888870239258, 'y': 0.42270392179489136, 'z': -0.17655335366725922}, {'x': 0.6143759489059448, 'y': 0.4177427291870117, 'z': -0.04011685028672218}, {'x': 0.6144960522651672, 'y': 0.23665665090084076, 'z': -0.07634299248456955}, {'x': 0.5970770716667175, 'y': 0.12805114686489105, 'z': -0.10603892803192139}, {'x': 0.5811057686805725, 'y': 0.03856012225151062, 'z': -0.13241161406040192}, {'x': 0.5088435411453247, 'y': 0.40127331018447876, 'z': -0.028684448450803757}, {'x': 0.500644862651825, 'y': 0.21652238070964813, 'z': -0.10487034171819687}, {'x': 0.4930151104927063, 'y': 0.28540170192718506, 'z': -0.1523306965827942}, {'x': 0.49744588136672974, 'y': 0.37466806173324585, 'z': -0.1645537167787552}, {'x': 0.4111514985561371, 'y': 0.41605067253112793, 'z': -0.026063347235322}, {'x': 0.3934101462364197, 'y': 0.24381223320960999, 'z': -0.10729753226041794}, {'x': 0.40268418192863464, 'y': 0.3079412281513214, 'z': -0.13665008544921875}, {'x': 0.41673263907432556, 'y': 0.40536630153656006, 'z': -0.13324318826198578}, {'x': 0.31168827414512634, 'y': 0.4616827964782715, 'z': -0.030492328107357025}, {'x': 0.2984827756881714, 'y': 0.32047709822654724, 'z': -0.09846305847167969}, {'x': 0.32584142684936523, 'y': 0.34636473655700684, 'z': -0.11622665822505951}, {'x': 0.3508723974227905, 'y': 0.4270339906215668, 'z': -0.11289427429437637}]"
/app/alphabet/images/d/hand2_d_right_seg_1_cropped.jpeg,orig,1702,d,"[{'x': 0.4389531910419464, 'y': 0.8224718570709229, 'z': 3.726852355612209e-07}, {'x': 0.5956794023513794, 'y': 0.7644673585891724, 'z': -0.07667948305606842}, {'x': 0.7054845094680786, 'y': 0.5991884469985962, 'z': -0.10471083223819733}, {'x': 0.6785228252410889, 'y': 0.4513651430606842, 'z': -0.12852400541305542}, {'x': 0.5486810803413391, 'y': 0.453881174325943, 'z': -0.1555255800485611}, {'x': 0.5794072151184082, 'y': 0.4149189293384552, 'z': -0.05661344528198242}, {'x': 0.5753194093704224, 'y': 0.23424799740314484, 'z': -0.08530585467815399}, {'x': 0.5716476440429688, 'y': 0.12508639693260193, 'z': -0.11270632594823837}, {'x': 0.5577430129051208, 'y': 0.03471982479095459, 'z': -0.14081114530563354}, {'x': 0.475318968296051, 'y': 0.4190792441368103, 'z': -0.055389124900102615}, {'x': 0.4596114158630371, 'y': 0.24704629182815552, 'z': -0.11726949363946915}, {'x': 0.5060492753982544, 'y': 0.31376516819000244, 'z': -0.15001165866851807}, {'x': 0.5327394604682922, 'y': 0.3998490571975708, 'z': -0.15921162068843842}, {'x': 0.3868185579776764, 'y': 0.4505262076854706, 'z': -0.058533925563097}, {'x': 0.3611868619918823, 'y': 0.29160404205322266, 'z': -0.11844488233327866}, {'x': 0.4204617738723755, 'y': 0.34554025530815125, 'z': -0.13005127012729645}, {'x': 0.45077255368232727, 'y': 0.4398519694805145, 'z': -0.1243492141366005}, {'x': 0.2913571894168854, 'y': 0.5055795311927795, 'z': -0.06893081963062286}, {'x': 0.2699483633041382, 'y': 0.36812305450439453, 'z': -0.1222204640507698}, {'x': 0.32766979932785034, 'y': 0.38267582654953003, 'z': -0.12968750298023224}, {'x': 0.3671834170818329, 'y': 0.4552086889743805, 'z': -0.12572970986366272}]"
/app/alphabet/images/d/hand3_d_dif_seg_5_cropped.jpeg,orig,1703,d,"[{'x': 0.4523034989833832, 'y': 0.8583866357803345, 'z': 3.2421105800040095e-08}, {'x': 0.6139421463012695, 'y': 0.7742568254470825, 'z': -0.06579338014125824}, {'x': 0.7009764909744263, 'y': 0.638400137424469, 'z': -0.09311860054731369}, {'x': 0.6556199193000793, 'y': 0.5060420632362366, 'z': -0.12068058550357819}, {'x': 0.5092333555221558, 'y': 0.49352332949638367, 'z': -0.1507149636745453}, {'x': 0.6274013519287109, 'y': 0.42941898107528687, 'z': -0.028702130541205406}, {'x': 0.6230599284172058, 'y': 0.23763176798820496, 'z': -0.06298856437206268}, {'x': 0.6179335713386536, 'y': 0.12396809458732605, 'z': -0.0921705812215805}, {'x': 0.6006680727005005, 'y': 0.03821080923080444, 'z': -0.11593429744243622}, {'x': 0.5135176181793213, 'y': 0.4270181357860565, 'z': -0.031715430319309235}, {'x': 0.5128143429756165, 'y': 0.27698028087615967, 'z': -0.08376277983188629}, {'x': 0.521948516368866, 'y': 0.39118582010269165, 'z': -0.10152903199195862}, {'x': 0.5282686948776245, 'y': 0.46713829040527344, 'z': -0.09762519598007202}, {'x': 0.41063910722732544, 'y': 0.44569188356399536, 'z': -0.04247529059648514}, {'x': 0.3870845139026642, 'y': 0.2900135815143585, 'z': -0.096112459897995}, {'x': 0.4191034436225891, 'y': 0.38467565178871155, 'z': -0.08846912533044815}, {'x': 0.43226855993270874, 'y': 0.4787776470184326, 'z': -0.06791238486766815}, {'x': 0.30734047293663025, 'y': 0.5025572776794434, 'z': -0.05969342589378357}, {'x': 0.2901976704597473, 'y': 0.3657556474208832, 'z': -0.098216712474823}, {'x': 0.3350503444671631, 'y': 0.40696460008621216, 'z': -0.07952304184436798}, {'x': 0.36094897985458374, 'y': 0.49031007289886475, 'z': -0.05516628175973892}]"
/app/alphabet/images/d/hand4_d_bot_seg_2_cropped.jpeg,orig,1704,d,"[{'x': 0.43423035740852356, 'y': 0.869573712348938, 'z': 2.0178575255158648e-07}, {'x': 0.6044908761978149, 'y': 0.7973387241363525, 'z': -0.09300607442855835}, {'x': 0.7150831818580627, 'y': 0.702137291431427, 'z': -0.14806774258613586}, {'x': 0.6956931352615356, 'y': 0.5790566802024841, 'z': -0.19958163797855377}, {'x': 0.5511680841445923, 'y': 0.5612272024154663, 'z': -0.25523385405540466}, {'x': 0.6262293457984924, 'y': 0.4384678304195404, 'z': -0.07292121648788452}, {'x': 0.6534666419029236, 'y': 0.2561728358268738, 'z': -0.13294880092144012}, {'x': 0.6619067192077637, 'y': 0.13832494616508484, 'z': -0.17930348217487335}, {'x': 0.6570379137992859, 'y': 0.045900553464889526, 'z': -0.2136593759059906}, {'x': 0.49442553520202637, 'y': 0.443316251039505, 'z': -0.06641004979610443}, {'x': 0.47151362895965576, 'y': 0.29548537731170654, 'z': -0.1479749083518982}, {'x': 0.46933913230895996, 'y': 0.44467127323150635, 'z': -0.16897740960121155}, {'x': 0.48081114888191223, 'y': 0.5265650749206543, 'z': -0.16256466507911682}, {'x': 0.37963390350341797, 'y': 0.4706560969352722, 'z': -0.06862401217222214}, {'x': 0.3494473099708557, 'y': 0.33465972542762756, 'z': -0.14846472442150116}, {'x': 0.3680570721626282, 'y': 0.46488168835639954, 'z': -0.1308603137731552}, {'x': 0.3904939889907837, 'y': 0.5670816898345947, 'z': -0.09743572771549225}, {'x': 0.28068649768829346, 'y': 0.5387772917747498, 'z': -0.07856415957212448}, {'x': 0.25567901134490967, 'y': 0.4232923686504364, 'z': -0.13211913406848907}, {'x': 0.28700345754623413, 'y': 0.5008732676506042, 'z': -0.10552730411291122}, {'x': 0.3205088973045349, 'y': 0.5876272320747375, 'z': -0.07181825488805771}]"
/app/alphabet/images/d/hand2_d_dif_seg_5_cropped.jpeg,orig,1705,d,"[{'x': 0.4694032073020935, 'y': 0.8198912739753723, 'z': 1.1410805456080197e-07}, {'x': 0.6165505051612854, 'y': 0.7435848712921143, 'z': -0.06765507906675339}, {'x': 0.6945048570632935, 'y': 0.5876820087432861, 'z': -0.0821426585316658}, {'x': 0.6457700133323669, 'y': 0.45251744985580444, 'z': -0.09685996919870377}, {'x': 0.5224257111549377, 'y': 0.4178803563117981, 'z': -0.11255355924367905}, {'x': 0.613509476184845, 'y': 0.4093879461288452, 'z': -0.006839496083557606}, {'x': 0.607774019241333, 'y': 0.23331104218959808, 'z': -0.02822776511311531}, {'x': 0.5930628180503845, 'y': 0.12837082147598267, 'z': -0.05190927907824516}, {'x': 0.5767032504081726, 'y': 0.04176262021064758, 'z': -0.07702569663524628}, {'x': 0.5068533420562744, 'y': 0.4061262607574463, 'z': -0.0041963462717831135}, {'x': 0.4858751595020294, 'y': 0.24201996624469757, 'z': -0.06395210325717926}, {'x': 0.5015839338302612, 'y': 0.31188851594924927, 'z': -0.10282827913761139}, {'x': 0.517827570438385, 'y': 0.39216792583465576, 'z': -0.11454221606254578}, {'x': 0.4115282893180847, 'y': 0.43303361535072327, 'z': -0.008505313657224178}, {'x': 0.3769109547138214, 'y': 0.2784578204154968, 'z': -0.06810105592012405}, {'x': 0.4081721901893616, 'y': 0.34167593717575073, 'z': -0.08818314224481583}, {'x': 0.4297894835472107, 'y': 0.4346112310886383, 'z': -0.08621354401111603}, {'x': 0.31631770730018616, 'y': 0.48294126987457275, 'z': -0.01929677650332451}, {'x': 0.2836204171180725, 'y': 0.356876939535141, 'z': -0.06818677484989166}, {'x': 0.3194243013858795, 'y': 0.38005897402763367, 'z': -0.08074161410331726}, {'x': 0.35126399993896484, 'y': 0.45104360580444336, 'z': -0.08022147417068481}]"
/app/alphabet/images/d/hand2_d_bot_seg_1_cropped.jpeg,orig,1706,d,"[{'x': 0.49919363856315613, 'y': 0.8353325724601746, 'z': -6.227925553048408e-08}, {'x': 0.6317811012268066, 'y': 0.7334322929382324, 'z': -0.06142427772283554}, {'x': 0.6907811164855957, 'y': 0.5685919523239136, 'z': -0.08303454518318176}, {'x': 0.6247842907905579, 'y': 0.44857051968574524, 'z': -0.10699495673179626}, {'x': 0.4975877106189728, 'y': 0.43299904465675354, 'z': -0.13074257969856262}, {'x': 0.5768017768859863, 'y': 0.3846020996570587, 'z': -0.006711756810545921}, {'x': 0.5312409400939941, 'y': 0.2191000133752823, 'z': -0.038315631449222565}, {'x': 0.49360284209251404, 'y': 0.11862829327583313, 'z': -0.06323438882827759}, {'x': 0.4522688388824463, 'y': 0.035899609327316284, 'z': -0.0860707014799118}, {'x': 0.47911325097084045, 'y': 0.398624062538147, 'z': -0.009861616417765617}, {'x': 0.45934948325157166, 'y': 0.24116696417331696, 'z': -0.07641106843948364}, {'x': 0.5024399757385254, 'y': 0.33595532178878784, 'z': -0.10299288481473923}, {'x': 0.5265246033668518, 'y': 0.4162806272506714, 'z': -0.10092006623744965}, {'x': 0.39461904764175415, 'y': 0.4348149299621582, 'z': -0.020671164616942406}, {'x': 0.3583400845527649, 'y': 0.2974472641944885, 'z': -0.08863291144371033}, {'x': 0.41511020064353943, 'y': 0.38532447814941406, 'z': -0.08619546890258789}, {'x': 0.44483351707458496, 'y': 0.47918134927749634, 'z': -0.06320929527282715}, {'x': 0.30727308988571167, 'y': 0.4930402338504791, 'z': -0.03789044916629791}, {'x': 0.2680182158946991, 'y': 0.37345489859580994, 'z': -0.08676189184188843}, {'x': 0.3220798969268799, 'y': 0.41308724880218506, 'z': -0.07954695075750351}, {'x': 0.361906498670578, 'y': 0.4846269488334656, 'z': -0.06132379546761513}]"
/app/alphabet/images/d/hand3_d_dif_seg_3_cropped.jpeg,orig,1707,d,"[{'x': 0.44721922278404236, 'y': 0.8644605875015259, 'z': 9.028743619410307e-08}, {'x': 0.6153045892715454, 'y': 0.7924643158912659, 'z': -0.0569598414003849}, {'x': 0.7051231861114502, 'y': 0.6683807373046875, 'z': -0.08701528608798981}, {'x': 0.6775298118591309, 'y': 0.5303558707237244, 'z': -0.11932846903800964}, {'x': 0.5312301516532898, 'y': 0.522241473197937, 'z': -0.15561562776565552}, {'x': 0.6257490515708923, 'y': 0.4313195049762726, 'z': -0.030571356415748596}, {'x': 0.629733681678772, 'y': 0.24427394568920135, 'z': -0.06651047617197037}, {'x': 0.6375658512115479, 'y': 0.12977784872055054, 'z': -0.09743257611989975}, {'x': 0.6276236772537231, 'y': 0.04256415367126465, 'z': -0.12230484187602997}, {'x': 0.513371467590332, 'y': 0.4344964623451233, 'z': -0.0367143414914608}, {'x': 0.5214621424674988, 'y': 0.2846639156341553, 'z': -0.0830768421292305}, {'x': 0.5418574810028076, 'y': 0.4112580120563507, 'z': -0.09125760197639465}, {'x': 0.5452702641487122, 'y': 0.4860946834087372, 'z': -0.08187048137187958}, {'x': 0.41467535495758057, 'y': 0.4552229046821594, 'z': -0.04965614154934883}, {'x': 0.39911895990371704, 'y': 0.2988489270210266, 'z': -0.10027923434972763}, {'x': 0.4415733218193054, 'y': 0.40556851029396057, 'z': -0.07983934879302979}, {'x': 0.4506908059120178, 'y': 0.5016580820083618, 'z': -0.05100710317492485}, {'x': 0.3107960820198059, 'y': 0.5148440003395081, 'z': -0.06846931576728821}, {'x': 0.30199652910232544, 'y': 0.3673846423625946, 'z': -0.10672210901975632}, {'x': 0.35356026887893677, 'y': 0.4183008074760437, 'z': -0.07941178232431412}, {'x': 0.3765661418437958, 'y': 0.5050396919250488, 'z': -0.04848025366663933}]"
/app/alphabet/images/d/hand1_d_bot_seg_5_cropped.jpeg,orig,1708,d,"[{'x': 0.43813440203666687, 'y': 0.8498899936676025, 'z': -1.9698634901033074e-07}, {'x': 0.5918806791305542, 'y': 0.7999320030212402, 'z': -0.08451834321022034}, {'x': 0.705260157585144, 'y': 0.6500289440155029, 'z': -0.11938770115375519}, {'x': 0.6877295970916748, 'y': 0.5117601752281189, 'z': -0.15354400873184204}, {'x': 0.5551072359085083, 'y': 0.4801192283630371, 'z': -0.18859118223190308}, {'x': 0.570085883140564, 'y': 0.4232797622680664, 'z': -0.04873862490057945}, {'x': 0.5458888411521912, 'y': 0.24327202141284943, 'z': -0.10333501547574997}, {'x': 0.5235583186149597, 'y': 0.14137905836105347, 'z': -0.13957150280475616}, {'x': 0.49843794107437134, 'y': 0.04685172438621521, 'z': -0.16563598811626434}, {'x': 0.4682810604572296, 'y': 0.4260806143283844, 'z': -0.0483284629881382}, {'x': 0.44085365533828735, 'y': 0.24071140587329865, 'z': -0.14562168717384338}, {'x': 0.466010719537735, 'y': 0.3505905270576477, 'z': -0.1844964325428009}, {'x': 0.49061399698257446, 'y': 0.45101064443588257, 'z': -0.1821281909942627}, {'x': 0.3744831681251526, 'y': 0.45327383279800415, 'z': -0.055886607617139816}, {'x': 0.34473681449890137, 'y': 0.3010227084159851, 'z': -0.15466663241386414}, {'x': 0.38199788331985474, 'y': 0.4104419946670532, 'z': -0.15755966305732727}, {'x': 0.41453996300697327, 'y': 0.5126914978027344, 'z': -0.12715116143226624}, {'x': 0.27886366844177246, 'y': 0.5061307549476624, 'z': -0.07003689557313919}, {'x': 0.25732409954071045, 'y': 0.36675894260406494, 'z': -0.13832609355449677}, {'x': 0.29952138662338257, 'y': 0.425506591796875, 'z': -0.131170853972435}, {'x': 0.3375420570373535, 'y': 0.5127129554748535, 'z': -0.10571109503507614}]"
/app/alphabet/images/d/hand5_d_dif_seg_1_cropped.jpeg,orig,1709,d,"[{'x': 0.519817590713501, 'y': 0.7021033763885498, 'z': -1.6840081684676989e-07}, {'x': 0.6278913021087646, 'y': 0.6072565317153931, 'z': -0.07829717546701431}, {'x': 0.6626283526420593, 'y': 0.4612972140312195, 'z': -0.09065476059913635}, {'x': 0.550593376159668, 'y': 0.3658287227153778, 'z': -0.0972943976521492}, {'x': 0.43553832173347473, 'y': 0.3627754747867584, 'z': -0.09956461936235428}, {'x': 0.616503894329071, 'y': 0.32704538106918335, 'z': -0.005537641234695911}, {'x': 0.5820684432983398, 'y': 0.17935489118099213, 'z': -0.02531115710735321}, {'x': 0.5436369776725769, 'y': 0.0985068827867508, 'z': -0.04542531073093414}, {'x': 0.5137172937393188, 'y': 0.030387550592422485, 'z': -0.06529409438371658}, {'x': 0.5132266283035278, 'y': 0.3359457552433014, 'z': 0.006114118732511997}, {'x': 0.4714004397392273, 'y': 0.20917630195617676, 'z': -0.050804223865270615}, {'x': 0.47558337450027466, 'y': 0.28430402278900146, 'z': -0.08635906875133514}, {'x': 0.49541348218917847, 'y': 0.35759660601615906, 'z': -0.0931338369846344}, {'x': 0.42641738057136536, 'y': 0.36484646797180176, 'z': 0.008464141748845577}, {'x': 0.3848161995410919, 'y': 0.25644510984420776, 'z': -0.05099973827600479}, {'x': 0.40204837918281555, 'y': 0.31657207012176514, 'z': -0.07343810051679611}, {'x': 0.42487025260925293, 'y': 0.3892982304096222, 'z': -0.069581538438797}, {'x': 0.34823906421661377, 'y': 0.4088274836540222, 'z': 0.00369762210175395}, {'x': 0.29883843660354614, 'y': 0.3123970627784729, 'z': -0.03626731038093567}, {'x': 0.31873542070388794, 'y': 0.3262555003166199, 'z': -0.04554242640733719}, {'x': 0.3509029150009155, 'y': 0.37671205401420593, 'z': -0.04164951294660568}]"
